EVENT_ID,START_DATE,END_DATE,DAMAGE_PROPERTY,DAMAGE_CROPS,EVENT_TYPE,CZ_NAME,STATE,SOURCE
350515,2011-10-29,2011-10-30,50000.0,0.0,Heavy Snow,EASTERN HILLSBOROUGH,NEW HAMPSHIRE,Amateur Radio
345212,2011-08-28,2011-08-28,15000.0,0.0,Tropical Storm,EASTERN HILLSBOROUGH,NEW HAMPSHIRE,Amateur Radio
352765,2011-10-30,2011-10-30,5000.0,0.0,Strong Wind,EASTERN HILLSBOROUGH,NEW HAMPSHIRE,Amateur Radio
333708,2011-07-21,2011-07-21,0.0,0.0,Excessive Heat,EASTERN HILLSBOROUGH,NEW HAMPSHIRE,AWOS
328712,2011-06-28,2011-06-28,9000.0,0.0,Thunderstorm Wind,ROBESON,NORTH CAROLINA,Emergency Manager
328717,2011-06-28,2011-06-28,0.0,0.0,Thunderstorm Wind,FLORENCE,SOUTH CAROLINA,Trained Spotter
326349,2011-06-28,2011-06-28,18000.0,0.0,Thunderstorm Wind,LYNCHBURG (C),VIRGINIA,Law Enforcement
326350,2011-06-28,2011-06-28,900.0,0.0,Thunderstorm Wind,CAMPBELL,VIRGINIA,State Official
326352,2011-06-28,2011-06-28,2700.0,0.0,Thunderstorm Wind,BEDFORD,VIRGINIA,State Official
326357,2011-06-28,2011-06-28,4500.0,0.0,Thunderstorm Wind,BUCKINGHAM,VIRGINIA,Law Enforcement
320901,2011-06-20,2011-06-20,0.0,0.0,Thunderstorm Wind,MARION,KANSAS,Trained Spotter
320902,2011-06-20,2011-06-20,0.0,0.0,Hail,SEDGWICK,KANSAS,Public
320906,2011-06-20,2011-06-20,0.0,0.0,Flood,SEDGWICK,KANSAS,Trained Spotter
320907,2011-06-20,2011-06-20,0.0,0.0,Thunderstorm Wind,BUTLER,KANSAS,Trained Spotter
320909,2011-06-20,2011-06-20,0.0,0.0,Hail,SUMNER,KANSAS,Trained Spotter
328721,2011-06-28,2011-06-28,1000.0,0.0,Thunderstorm Wind,FLORENCE,SOUTH CAROLINA,Department of Highways
328978,2011-06-27,2011-06-27,1000.0,0.0,Lightning,COLUMBUS,NORTH CAROLINA,Trained Spotter
329922,2011-08-01,2011-08-31,0.0,0.0,Drought,DOUGHERTY,GEORGIA,Official NWS Observations
329923,2011-08-01,2011-08-31,0.0,0.0,Drought,EARLY,GEORGIA,Official NWS Observations
329924,2011-08-01,2011-08-31,0.0,0.0,Drought,GRADY,GEORGIA,Official NWS Observations
329925,2011-08-01,2011-08-31,0.0,0.0,Drought,IRWIN,GEORGIA,Official NWS Observations
329926,2011-08-01,2011-08-31,0.0,0.0,Drought,LANIER,GEORGIA,Official NWS Observations
329927,2011-08-01,2011-08-31,0.0,0.0,Drought,LEE,GEORGIA,Official NWS Observations
329928,2011-08-01,2011-08-31,0.0,0.0,Drought,LOWNDES,GEORGIA,Official NWS Observations
329929,2011-08-01,2011-08-31,0.0,0.0,Drought,MILLER,GEORGIA,Official NWS Observations
324303,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,HARRISON,MISSOURI,Trained Spotter
324304,2011-06-26,2011-06-26,0.0,0.0,Hail,HARRISON,MISSOURI,Trained Spotter
327836,2011-06-24,2011-06-24,1000.0,0.0,Thunderstorm Wind,CHEROKEE,GEORGIA,Emergency Manager
317492,2011-07-11,2011-07-11,0.0,0.0,Hail,SHERIDAN,NEBRASKA,Public
317493,2011-07-11,2011-07-11,0.0,0.0,Thunderstorm Wind,SHERIDAN,NEBRASKA,Public
317495,2011-07-11,2011-07-11,0.0,0.0,Hail,SHERIDAN,NEBRASKA,Public
317496,2011-07-11,2011-07-11,0.0,0.0,Hail,SHERIDAN,NEBRASKA,Public
321925,2011-06-11,2011-06-11,0.0,0.0,Hail,WHITFIELD,GEORGIA,Emergency Manager
321926,2011-06-11,2011-06-11,0.0,0.0,Hail,HEARD,GEORGIA,County Official
321931,2011-06-12,2011-06-12,5000.0,0.0,Thunderstorm Wind,WHITE,GEORGIA,Public
329417,2011-06-11,2011-06-11,0.0,0.0,Hail,SEWARD,KANSAS,Public
329418,2011-06-11,2011-06-11,0.0,0.0,Hail,SEWARD,KANSAS,Public
329419,2011-06-11,2011-06-11,0.0,0.0,Hail,SEWARD,KANSAS,Trained Spotter
329420,2011-06-11,2011-06-11,0.0,0.0,Hail,MEADE,KANSAS,Public
321712,2011-06-04,2011-06-04,0.0,0.0,Thunderstorm Wind,ALLEN,OHIO,Law Enforcement
321713,2011-06-04,2011-06-04,0.0,0.0,Thunderstorm Wind,ALLEN,OHIO,Emergency Manager
322391,2011-06-08,2011-06-08,0.0,0.0,Thunderstorm Wind,BERRIEN,MICHIGAN,Law Enforcement
321928,2011-06-11,2011-06-11,50000.0,0.0,Thunderstorm Wind,JACKSON,GEORGIA,County Official
321929,2011-06-11,2011-06-11,2000.0,0.0,Lightning,JACKSON,GEORGIA,County Official
327844,2011-06-24,2011-06-24,0.0,0.0,Hail,HARALSON,GEORGIA,Public
332089,2011-07-01,2011-07-31,0.0,0.0,Drought,COASTAL PALM BEACH COUNTY,FLORIDA,Other Federal Agency
326490,2011-06-29,2011-06-29,2000.0,0.0,Thunderstorm Wind,SALT LAKE,UTAH,Mesonet
325640,2011-06-18,2011-06-18,7000.0,0.0,Thunderstorm Wind,FANNIN,GEORGIA,County Official
327856,2011-06-24,2011-06-24,1000.0,0.0,Lightning,COWETA,GEORGIA,County Official
320336,2011-07-03,2011-07-03,0.0,0.0,Hail,HARRISON,WEST VIRGINIA,Broadcast Media
332094,2011-07-01,2011-07-31,0.0,0.0,Drought,FAR SOUTH MIAMI-DADE COUNTY,FLORIDA,Other Federal Agency
332096,2011-07-01,2011-07-31,0.0,0.0,Drought,COASTAL MIAMI-DADE COUNTY,FLORIDA,Other Federal Agency
332095,2011-07-01,2011-07-31,0.0,0.0,Drought,METROPOLITAN MIAMI-DADE,FLORIDA,Other Federal Agency
329884,2011-08-01,2011-08-31,0.0,0.0,Drought,DALE,ALABAMA,Official NWS Observations
329463,2011-06-15,2011-06-15,0.0,0.0,Hail,SCOTT,KANSAS,Public
329464,2011-06-15,2011-06-15,0.0,0.0,Hail,FINNEY,KANSAS,Public
329465,2011-06-15,2011-06-15,0.0,0.0,Hail,CLARK,KANSAS,Trained Spotter
329466,2011-06-15,2011-06-15,0.0,0.0,Thunderstorm Wind,CLARK,KANSAS,Trained Spotter
329467,2011-06-15,2011-06-15,0.0,0.0,Thunderstorm Wind,GRAY,KANSAS,Public
329468,2011-06-15,2011-06-15,0.0,0.0,Thunderstorm Wind,GRAY,KANSAS,Storm Chaser
329469,2011-06-15,2011-06-15,0.0,0.0,Thunderstorm Wind,GRAY,KANSAS,Public
306019,2011-06-20,2011-06-20,0.0,0.0,Waterspout,CRAIG KEY TO THE W END OF THE 7 MILE BRIDGE OUT 20NM,GULF OF MEXICO,Mariner
306040,2011-06-25,2011-06-25,0.0,0.0,Marine Thunderstorm Wind,W END OF THE 7 MILE BRIDGE TO KEY W OUT 20NM,GULF OF MEXICO,ASOS
323712,2011-08-18,2011-08-18,0.0,0.0,Wildfire,COASTAL WILLACY,TEXAS,Park/Forest Service
320338,2011-07-03,2011-07-03,0.0,0.0,Hail,WEBSTER,WEST VIRGINIA,Law Enforcement
329886,2011-08-01,2011-08-31,0.0,0.0,Drought,HENRY,ALABAMA,Official NWS Observations
329887,2011-08-01,2011-08-31,0.0,0.0,Drought,HOUSTON,ALABAMA,Official NWS Observations
318705,2011-07-06,2011-07-06,0.0,0.0,Thunderstorm Wind,WAYNE,GEORGIA,State Official
325644,2011-06-18,2011-06-18,15000.0,0.0,Thunderstorm Wind,CHEROKEE,GEORGIA,Emergency Manager
326142,2011-06-18,2011-06-18,15000.0,0.0,Thunderstorm Wind,DAWSON,GEORGIA,County Official
325618,2011-06-10,2011-06-10,0.0,0.0,Hail,NEOSHO,KANSAS,Trained Spotter
325619,2011-06-10,2011-06-10,0.0,0.0,Hail,NEOSHO,KANSAS,Trained Spotter
325068,2011-06-12,2011-06-12,900.0,0.0,Thunderstorm Wind,HALIFAX,VIRGINIA,State Official
325070,2011-06-12,2011-06-12,90000.0,0.0,Thunderstorm Wind,LYNCHBURG (C),VIRGINIA,Public
325071,2011-06-12,2011-06-12,9000.0,0.0,Thunderstorm Wind,BEDFORD,VIRGINIA,Law Enforcement
325072,2011-06-12,2011-06-12,3000.0,0.0,Thunderstorm Wind,CAMPBELL,VIRGINIA,State Official
321131,2011-06-10,2011-06-10,50000.0,0.0,Thunderstorm Wind,BELMONT,OHIO,Amateur Radio
321133,2011-06-10,2011-06-10,0.0,0.0,Thunderstorm Wind,MUSKINGUM,OHIO,Trained Spotter
321137,2011-06-10,2011-06-10,0.0,0.0,Hail,MONONGALIA,WEST VIRGINIA,Trained Spotter
321156,2011-06-16,2011-06-16,25000.0,0.0,Thunderstorm Wind,MERCER,PENNSYLVANIA,Amateur Radio
322215,2011-06-06,2011-06-06,0.0,0.0,Hail,CASS,MINNESOTA,Emergency Manager
322218,2011-06-07,2011-06-07,0.0,0.0,Hail,ITASCA,MINNESOTA,Trained Spotter
322219,2011-06-07,2011-06-07,0.0,0.0,Hail,ITASCA,MINNESOTA,Trained Spotter
322220,2011-06-07,2011-06-07,0.0,0.0,Hail,ITASCA,MINNESOTA,Trained Spotter
322221,2011-06-07,2011-06-07,0.0,0.0,Hail,ST. LOUIS,MINNESOTA,Trained Spotter
307027,2011-06-23,2011-06-23,0.0,0.0,Thunderstorm Wind,TYRRELL,NORTH CAROLINA,Public
307028,2011-06-23,2011-06-23,0.0,0.0,Thunderstorm Wind,JONES,NORTH CAROLINA,Public
307029,2011-06-23,2011-06-23,0.0,0.0,Thunderstorm Wind,CRAVEN,NORTH CAROLINA,Law Enforcement
307030,2011-06-23,2011-06-23,0.0,0.0,Thunderstorm Wind,PAMLICO,NORTH CAROLINA,Broadcast Media
307031,2011-06-23,2011-06-23,0.0,0.0,Thunderstorm Wind,LENOIR,NORTH CAROLINA,Trained Spotter
306960,2011-06-19,2011-06-19,0.0,0.0,Thunderstorm Wind,DENT,MISSOURI,Law Enforcement
306961,2011-06-24,2011-06-24,0.0,0.0,Hail,BARTON,MISSOURI,Public
323893,2011-06-09,2011-06-09,1000.0,0.0,Thunderstorm Wind,BALTIMORE CITY (C),MARYLAND,Broadcast Media
323895,2011-06-09,2011-06-09,2000.0,0.0,Thunderstorm Wind,BALTIMORE CITY (C),MARYLAND,Newspaper
323896,2011-06-09,2011-06-09,2000.0,0.0,Thunderstorm Wind,BALTIMORE CITY (C),MARYLAND,Trained Spotter
323898,2011-06-09,2011-06-09,0.0,0.0,Thunderstorm Wind,ANNE ARUNDEL,MARYLAND,Mesonet
323917,2011-06-10,2011-06-10,1000.0,0.0,Thunderstorm Wind,ALBEMARLE,VIRGINIA,Public
323918,2011-06-10,2011-06-10,1000.0,0.0,Thunderstorm Wind,ALBEMARLE,VIRGINIA,Public
323920,2011-06-10,2011-06-10,1000.0,0.0,Thunderstorm Wind,ALBEMARLE,VIRGINIA,Public
324915,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,CHESAPEAKE BAY DRUM PT TO SMITH PT VA,ATLANTIC NORTH,ASOS
324916,2011-06-12,2011-06-12,0.0,0.0,Marine Hail,CHESAPEAKE BAY N OF POOLES IS MD,ATLANTIC NORTH,Public
324917,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,ATLANTIC NORTH,Trained Spotter
312500,2011-06-01,2011-06-01,0.0,0.0,Hail,CITRUS,FLORIDA,Law Enforcement
301818,2011-06-17,2011-06-17,0.0,0.0,Funnel Cloud,RANSOM,NORTH DAKOTA,Public
325095,2011-06-07,2011-06-07,0.0,0.0,Hail,RAMSEY,NORTH DAKOTA,Public
325177,2011-06-17,2011-06-17,0.0,0.0,Funnel Cloud,RANSOM,NORTH DAKOTA,Law Enforcement
325179,2011-06-13,2011-06-13,0.0,0.0,Funnel Cloud,RANSOM,NORTH DAKOTA,Trained Spotter
321363,2011-06-01,2011-06-30,0.0,0.0,Drought,SOUTHERN DESERT,NEW MEXICO,Official NWS Observations
321364,2011-06-01,2011-06-30,0.0,0.0,Drought,SOUTHERN SACRAMENTO MOUNTAINS,NEW MEXICO,Official NWS Observations
327035,2011-06-29,2011-06-30,0.0,0.0,Excessive Heat,OKFUSKEE,OKLAHOMA,Official NWS Observations
327036,2011-06-29,2011-06-30,0.0,0.0,Excessive Heat,OKMULGEE,OKLAHOMA,Official NWS Observations
327037,2011-06-29,2011-06-30,0.0,0.0,Excessive Heat,WAGONER,OKLAHOMA,Official NWS Observations
306711,2011-06-20,2011-06-21,0.0,20000.0,Wildfire,DE SOTO,LOUISIANA,Broadcast Media
324922,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,PATAPSCO RIVER INCLUDING BALTIMORE HARBOR,ATLANTIC NORTH,Mesonet
324923,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,PATAPSCO RIVER INCLUDING BALTIMORE HARBOR,ATLANTIC NORTH,Buoy
324924,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,PATAPSCO RIVER INCLUDING BALTIMORE HARBOR,ATLANTIC NORTH,Mesonet
324925,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,ATLANTIC NORTH,Mesonet
324926,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,ATLANTIC NORTH,Buoy
324927,2011-06-12,2011-06-12,0.0,0.0,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,ATLANTIC NORTH,Buoy
321370,2011-06-01,2011-06-30,0.0,0.0,Drought,TULAROSA BASIN/SOUTHERN DESERT,NEW MEXICO,Official NWS Observations
321372,2011-06-01,2011-06-30,0.0,0.0,Drought,EL PASO,TEXAS,Official NWS Observations
321378,2011-06-01,2011-06-30,0.0,0.0,Drought,HUDSPETH,TEXAS,Official NWS Observations
324846,2011-06-01,2011-06-01,0.0,0.0,Thunderstorm Wind,DONA ANA,NEW MEXICO,Mesonet
324847,2011-06-01,2011-06-01,0.0,0.0,Thunderstorm Wind,OTERO,NEW MEXICO,ASOS
318498,2011-06-05,2011-06-05,5000.0,0.0,Thunderstorm Wind,JACKSON,TENNESSEE,Trained Spotter
342403,2011-08-18,2011-08-18,0.0,0.0,Hail,ANNE ARUNDEL,MARYLAND,Trained Spotter
342404,2011-08-18,2011-08-18,0.0,0.0,Hail,ANNE ARUNDEL,MARYLAND,Public
340975,2011-08-06,2011-08-06,0.0,0.0,Flash Flood,CULPEPER,VIRGINIA,State Official
340976,2011-08-06,2011-08-06,0.0,0.0,Flash Flood,CULPEPER,VIRGINIA,Public
340977,2011-08-06,2011-08-06,0.0,0.0,Flash Flood,CULPEPER,VIRGINIA,State Official
342405,2011-08-18,2011-08-18,0.0,0.0,Hail,ANNE ARUNDEL,MARYLAND,Broadcast Media
342406,2011-08-18,2011-08-18,0.0,0.0,Hail,ANNE ARUNDEL,MARYLAND,Broadcast Media
337501,2011-07-21,2011-07-21,0.0,0.0,Excessive Heat,KING GEORGE,VIRGINIA,Unknown
337505,2011-07-21,2011-07-21,0.0,0.0,Excessive Heat,SOUTHERN FAUQUIER,VIRGINIA,Unknown
337511,2011-07-21,2011-07-21,0.0,0.0,Heat,FREDERICK,VIRGINIA,AWOS
337517,2011-07-21,2011-07-21,0.0,0.0,Heat,WARREN,VIRGINIA,Unknown
340978,2011-08-06,2011-08-06,0.0,0.0,Flash Flood,CULPEPER,VIRGINIA,State Official
340979,2011-08-13,2011-08-13,0.0,0.0,Flash Flood,BERKELEY,WEST VIRGINIA,Public
334597,2011-07-13,2011-07-13,1000.0,0.0,Thunderstorm Wind,SPOTSYLVANIA,VIRGINIA,State Official
334599,2011-07-13,2011-07-13,1000.0,0.0,Thunderstorm Wind,SPOTSYLVANIA,VIRGINIA,State Official
334601,2011-07-13,2011-07-13,0.0,0.0,Thunderstorm Wind,CHARLES,MARYLAND,State Official
334602,2011-07-13,2011-07-13,5000.0,0.0,Thunderstorm Wind,CHARLES,MARYLAND,Trained Spotter
334603,2011-07-13,2011-07-13,5000.0,0.0,Thunderstorm Wind,CHARLES,MARYLAND,Trained Spotter
334604,2011-07-13,2011-07-13,2000.0,0.0,Thunderstorm Wind,CHARLES,MARYLAND,State Official
334605,2011-07-13,2011-07-13,1000.0,0.0,Thunderstorm Wind,ST. MARY'S,MARYLAND,State Official
334153,2011-07-03,2011-07-03,0.0,0.0,Thunderstorm Wind,LOUDOUN,VIRGINIA,Park/Forest Service
334155,2011-07-03,2011-07-03,1000.0,0.0,Thunderstorm Wind,ARLINGTON,VIRGINIA,Emergency Manager
334157,2011-07-03,2011-07-03,1000.0,0.0,Thunderstorm Wind,ARLINGTON,VIRGINIA,Emergency Manager
334160,2011-07-03,2011-07-03,5000.0,0.0,Thunderstorm Wind,LOUDOUN,VIRGINIA,Broadcast Media
316489,2011-06-09,2011-06-09,0.0,0.0,Hail,RUTLAND,VERMONT,Public
316490,2011-06-09,2011-06-09,0.0,0.0,Hail,CHITTENDEN,VERMONT,Public
316491,2011-06-09,2011-06-09,0.0,0.0,Thunderstorm Wind,WINDSOR,VERMONT,Public
308369,2011-07-06,2011-07-06,0.0,0.0,Hail,FAIRFIELD,SOUTH CAROLINA,Public
309051,2011-07-09,2011-07-09,0.0,0.0,Thunderstorm Wind,BARNWELL,SOUTH CAROLINA,Other Federal Agency
310148,2011-07-13,2011-07-13,3000.0,0.0,Thunderstorm Wind,LEXINGTON,SOUTH CAROLINA,Law Enforcement
310150,2011-07-13,2011-07-13,3000.0,0.0,Thunderstorm Wind,SALUDA,SOUTH CAROLINA,Law Enforcement
310151,2011-07-13,2011-07-13,2000.0,0.0,Thunderstorm Wind,AIKEN,SOUTH CAROLINA,Law Enforcement
310152,2011-07-13,2011-07-13,0.0,0.0,Thunderstorm Wind,NEWBERRY,SOUTH CAROLINA,Law Enforcement
307157,2011-06-30,2011-06-30,0.0,0.0,Waterspout,APALACHICOLA TO DESTIN FL OUT 20NM,GULF OF MEXICO,Law Enforcement
308010,2011-06-01,2011-06-30,0.0,0.0,Drought,BAKER,GEORGIA,Official NWS Observations
308012,2011-06-01,2011-06-30,0.0,0.0,Drought,BEN HILL,GEORGIA,Official NWS Observations
308014,2011-06-01,2011-06-30,0.0,0.0,Drought,BERRIEN,GEORGIA,Official NWS Observations
308015,2011-06-01,2011-06-30,0.0,0.0,Drought,BROOKS,GEORGIA,Official NWS Observations
308017,2011-06-01,2011-06-30,0.0,0.0,Drought,CALHOUN,GEORGIA,Official NWS Observations
318836,2011-07-13,2011-07-13,0.0,0.0,Hail,SHERIDAN,KANSAS,Public
318838,2011-07-13,2011-07-13,0.0,0.0,Thunderstorm Wind,GRAHAM,KANSAS,COOP Observer
317762,2011-06-18,2011-06-18,0.0,0.0,Hail,CASS,MISSOURI,Trained Spotter
317763,2011-06-18,2011-06-18,0.0,0.0,Hail,CASS,MISSOURI,Official NWS Observations
317764,2011-06-18,2011-06-18,0.0,0.0,Hail,CASS,MISSOURI,Public
317765,2011-06-18,2011-06-18,0.0,0.0,Hail,JACKSON,MISSOURI,Law Enforcement
317766,2011-06-18,2011-06-18,0.0,0.0,Hail,JACKSON,MISSOURI,NWS Employee
329621,2011-08-06,2011-08-06,0.0,0.0,Thunderstorm Wind,BRANTLEY,GEORGIA,Public
326238,2011-06-18,2011-06-18,2000.0,0.0,Thunderstorm Wind,OGLETHORPE,GEORGIA,County Official
326240,2011-06-18,2011-06-18,10000.0,0.0,Thunderstorm Wind,CLARKE,GEORGIA,Emergency Manager
324698,2011-06-09,2011-06-09,0.0,0.0,Thunderstorm Wind,MONROE,MICHIGAN,Trained Spotter
329532,2011-06-16,2011-06-16,0.0,0.0,Thunderstorm Wind,HODGEMAN,KANSAS,Public
329533,2011-06-16,2011-06-16,0.0,0.0,Thunderstorm Wind,FORD,KANSAS,COOP Observer
329536,2011-06-16,2011-06-16,0.0,0.0,Thunderstorm Wind,KIOWA,KANSAS,NWS Storm Survey
329537,2011-06-16,2011-06-16,0.0,0.0,Thunderstorm Wind,PRATT,KANSAS,Public
329538,2011-06-16,2011-06-16,0.0,0.0,Hail,PRATT,KANSAS,Public
329539,2011-06-16,2011-06-16,0.0,0.0,Thunderstorm Wind,PAWNEE,KANSAS,COOP Observer
329707,2011-06-17,2011-06-17,0.0,0.0,Hail,SCOTT,KANSAS,Public
329708,2011-06-17,2011-06-17,0.0,0.0,Hail,SCOTT,KANSAS,Trained Spotter
329709,2011-06-17,2011-06-17,0.0,0.0,Hail,SCOTT,KANSAS,Public
329710,2011-06-17,2011-06-17,0.0,0.0,Hail,SCOTT,KANSAS,Storm Chaser
323213,2011-06-09,2011-06-09,0.0,0.0,Thunderstorm Wind,YORK,MAINE,Trained Spotter
323214,2011-06-09,2011-06-09,0.0,0.0,Thunderstorm Wind,KENNEBEC,MAINE,Law Enforcement
326367,2011-06-28,2011-06-28,1800.0,0.0,Thunderstorm Wind,CAMPBELL,VIRGINIA,State Official
326368,2011-06-28,2011-06-28,4500.0,0.0,Thunderstorm Wind,TAZEWELL,VIRGINIA,State Official
326371,2011-06-28,2011-06-28,45000.0,0.0,Thunderstorm Wind,CAMPBELL,VIRGINIA,State Official
327438,2011-06-07,2011-06-08,3000.0,0.0,Flash Flood,FREMONT,IDAHO,Emergency Manager
327444,2011-06-07,2011-06-07,2000.0,0.0,Flash Flood,TETON,IDAHO,Emergency Manager
327448,2011-06-23,2011-06-23,0.0,0.0,Hail,BEAR LAKE,IDAHO,Trained Spotter
327456,2011-06-23,2011-06-23,0.0,0.0,Hail,BEAR LAKE,IDAHO,Trained Spotter
327459,2011-06-23,2011-06-23,0.0,0.0,Hail,BEAR LAKE,IDAHO,Trained Spotter
327479,2011-06-29,2011-06-29,0.0,0.0,Thunderstorm Wind,BEAR LAKE,IDAHO,Trained Spotter
327482,2011-06-29,2011-06-29,0.0,0.0,Thunderstorm Wind,BEAR LAKE,IDAHO,Trained Spotter
326373,2011-06-28,2011-06-28,4500.0,0.0,Thunderstorm Wind,CHARLOTTE,VIRGINIA,State Official
329930,2011-08-01,2011-08-31,0.0,0.0,Drought,MITCHELL,GEORGIA,Official NWS Observations
320910,2011-06-20,2011-06-20,0.0,0.0,Hail,BUTLER,KANSAS,Emergency Manager
320911,2011-06-20,2011-06-20,0.0,0.0,Hail,COWLEY,KANSAS,Emergency Manager
320912,2011-06-20,2011-06-20,0.0,0.0,Thunderstorm Wind,COWLEY,KANSAS,Trained Spotter
320913,2011-06-20,2011-06-20,0.0,0.0,Thunderstorm Wind,BUTLER,KANSAS,Emergency Manager
320914,2011-06-20,2011-06-20,0.0,0.0,Thunderstorm Wind,BUTLER,KANSAS,Emergency Manager
320916,2011-06-20,2011-06-20,0.0,0.0,Hail,BUTLER,KANSAS,Trained Spotter
324306,2011-06-26,2011-06-26,1000.0,0.0,Thunderstorm Wind,HARRISON,MISSOURI,Trained Spotter
324307,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,GENTRY,MISSOURI,Law Enforcement
324309,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,MERCER,MISSOURI,Trained Spotter
324310,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,HOLT,MISSOURI,Law Enforcement
324311,2011-06-26,2011-06-26,1000.0,0.0,Thunderstorm Wind,ANDREW,MISSOURI,Law Enforcement
324312,2011-06-26,2011-06-26,1000.0,0.0,Thunderstorm Wind,GENTRY,MISSOURI,Broadcast Media
324313,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,HARRISON,MISSOURI,Broadcast Media
317497,2011-07-11,2011-07-11,0.0,0.0,Hail,SHERIDAN,NEBRASKA,Public
317498,2011-07-11,2011-07-11,0.0,0.0,Thunderstorm Wind,SHERIDAN,NEBRASKA,Public
317504,2011-07-11,2011-07-11,0.0,0.0,Hail,CHERRY,NEBRASKA,Public
322392,2011-06-08,2011-06-08,0.0,0.0,Thunderstorm Wind,CASS,MICHIGAN,County Official
322393,2011-06-08,2011-06-08,0.0,0.0,Thunderstorm Wind,BERRIEN,MICHIGAN,Law Enforcement
323652,2011-06-15,2011-06-15,25000.0,0.0,Strong Wind,BRANCH,MICHIGAN,Emergency Manager
321927,2011-06-11,2011-06-11,3000.0,0.0,Thunderstorm Wind,HEARD,GEORGIA,County Official
327853,2011-06-24,2011-06-24,0.0,0.0,Thunderstorm Wind,COWETA,GEORGIA,County Official
327855,2011-06-24,2011-06-24,20000.0,0.0,Thunderstorm Wind,DOUGLAS,GEORGIA,County Official
331166,2011-08-14,2011-08-14,0.0,0.0,Wildfire,SOUTHWEST HIGHLANDS,IDAHO,Other Federal Agency
330881,2011-07-31,2011-07-31,0.0,0.0,Lightning,PINELLAS,FLORIDA,Broadcast Media
324427,2011-06-26,2011-06-26,0.0,0.0,Hail,ANDREW,MISSOURI,Law Enforcement
324434,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,MACON,MISSOURI,Public
324436,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,SULLIVAN,MISSOURI,Law Enforcement
324439,2011-06-27,2011-06-27,0.0,0.0,Hail,ATCHISON,MISSOURI,Law Enforcement
324441,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,DAVIESS,MISSOURI,Law Enforcement
324442,2011-06-26,2011-06-26,0.0,0.0,Thunderstorm Wind,LINN,MISSOURI,Amateur Radio
324443,2011-06-26,2011-06-26,1000.0,0.0,Thunderstorm Wind,LINN,MISSOURI,Emergency Manager
332091,2011-07-01,2011-07-31,0.0,0.0,Drought,METRO BROWARD COUNTY,FLORIDA,Other Federal Agency
332092,2011-07-01,2011-07-31,0.0,0.0,Drought,COASTAL BROWARD COUNTY,FLORIDA,Other Federal Agency
332093,2011-07-01,2011-07-31,0.0,0.0,Drought,INLAND MIAMI-DADE,FLORIDA,Other Federal Agency
320752,2011-06-17,2011-06-17,0.0,0.0,Thunderstorm Wind,CHASE,KANSAS,Law Enforcement
320753,2011-06-17,2011-06-17,0.0,0.0,Hail,HARVEY,KANSAS,Trained Spotter
320755,2011-06-17,2011-06-17,0.0,0.0,Hail,HARVEY,KANSAS,Trained Spotter
326491,2011-06-29,2011-06-29,0.0,0.0,High Wind,GREAT SALT LAKE DESERT AND MOUNTAINS,UTAH,Mesonet
326531,2011-06-29,2011-06-29,0.0,0.0,Thunderstorm Wind,CARBON,UTAH,ASOS
326532,2011-06-28,2011-06-28,0.0,0.0,High Wind,WEST CENTRAL UTAH,UTAH,Mesonet
326540,2011-06-29,2011-06-29,0.0,0.0,High Wind,WEST CENTRAL UTAH,UTAH,Mesonet
326543,2011-06-29,2011-06-29,0.0,0.0,High Wind,SOUTHWEST UTAH,UTAH,RAWS
327858,2011-06-24,2011-06-24,0.0,0.0,Hail,CLARKE,GEORGIA,Public
327859,2011-06-24,2011-06-24,0.0,0.0,Hail,COBB,GEORGIA,Emergency Manager
326266,2011-06-07,2011-06-07,5000.0,0.0,Thunderstorm Wind,MONROE,ALABAMA,Emergency Manager
326268,2011-06-07,2011-06-07,0.0,0.0,Hail,WASHINGTON,ALABAMA,Emergency Manager
326276,2011-06-07,2011-06-07,3000.0,0.0,Thunderstorm Wind,WASHINGTON,ALABAMA,Emergency Manager
329885,2011-08-01,2011-08-31,0.0,0.0,Drought,GENEVA,ALABAMA,Official NWS Observations
320765,2011-06-17,2011-06-17,0.0,0.0,Hail,BUTLER,KANSAS,Emergency Manager
